SchoolYear;SubjectID;StudentID;Failures;Absences;P1_grade;P2_grade;P3_grade
2018;1;1152;1;2;19;19;9
2018;1;1153;0;0;8;19;2
2018;1;1154;0;0;4;17;17
2018;1;1155;0;0;8;15;18
2018;1;1156;1;8;13;20;16
2018;1;1157;0;0;10;20;10
2018;1;1158;1;0;2;14;16
2018;1;1159;0;0;9;11;12
2018;1;1160;0;0;14;16;7
2018;1;1161;0;1;3;5;5
2018;1;1162;1;9;7;12;8
2018;1;1163;0;0;5;14;15
2018;1;1164;0;2;20;8;20
2018;1;1165;0;8;19;15;1
2018;1;1166;0;0;13;13;10
2018;1;1167;0;0;16;20;13
2018;1;1168;1;8;18;11;8
2018;1;1169;0;0;7;18;4
2018;1;1170;0;6;15;12;4
2018;1;1171;0;0;10;19;4
2018;1;1172;0;4;17;6;9
2018;1;1173;0;2;3;8;14
2018;1;1174;0;2;15;19;4
2018;1;1175;0;0;17;5;5
2018;1;1176;0;1;17;18;4
2018;1;1177;0;0;10;7;13
2018;1;1178;0;5;6;19;12
2018;1;1179;0;1;4;8;2
2018;1;1180;0;8;17;9;11
2018;1;1181;0;0;12;10;11
2018;1;1182;0;2;6;10;14
2018;1;1183;0;0;7;14;2
2018;1;1184;0;0;12;1;5
2018;1;1185;0;11;2;17;13
2018;1;1186;0;8;2;2;6
2018;1;1187;0;11;18;10;17
2018;1;1188;0;2;19;13;8
2018;1;1189;0;8;16;8;13
2018;1;1190;0;5;14;19;15
2018;1;1191;0;0;11;19;8
2018;1;1192;0;1;11;8;15
2018;1;1193;3;2;17;16;11
2018;1;1194;0;2;18;16;11
2018;1;1195;1;8;4;20;17
2018;1;1196;0;0;8;15;20
2018;1;1197;0;0;18;11;14
2018;1;1198;0;2;19;2;2
2018;1;1199;0;0;19;20;2
2018;1;1200;0;0;12;13;5
2018;1;1201;0;0;7;4;15
2018;1;1202;2;2;16;8;5
2018;1;1203;0;4;2;11;11
2018;1;1204;0;3;19;13;19
2018;1;1205;0;5;16;12;5
2018;1;1206;0;4;15;20;19
2018;1;1207;3;2;19;9;1
2018;1;1208;0;0;16;7;5
2018;1;1209;1;0;19;9;1
2018;1;1210;0;0;10;9;9
2018;1;1211;0;6;2;11;17
2018;1;1212;0;0;7;14;19
2018;1;1213;1;0;18;5;18
2018;1;1214;0;2;7;11;18
2018;1;1215;0;0;3;16;12
2018;1;1216;1;2;7;18;5
2018;1;1217;1;0;15;5;20
2018;1;1218;3;4;5;6;9
2018;1;1219;2;9;9;13;14
2018;1;1220;0;6;19;6;12
2018;1;1221;3;4;19;19;5
2018;1;1222;2;8;10;11;16
2018;1;1223;0;9;5;14;8
2018;1;1224;1;12;19;16;10
2018;1;1225;0;8;5;10;1
2018;1;1226;0;8;20;6;1
2018;1;1227;1;8;2;14;20
2018;1;1228;1;4;8;13;12
2018;1;1229;0;0;13;2;11
2018;1;1230;1;4;2;10;7
2018;1;1231;2;2;16;19;19
2018;1;1232;0;0;5;12;2
2018;1;1233;1;0;11;16;12
2018;1;1234;0;0;9;16;19
2018;1;1235;0;5;12;11;1
2018;1;1236;0;0;14;10;4
2018;1;1237;1;3;15;10;8
2018;1;1238;0;0;8;13;19
2018;1;1239;0;0;14;11;10
2018;1;1240;2;3;5;9;4
2018;1;1241;0;2;20;19;12
2018;1;1242;0;0;14;3;3
2018;1;1243;0;0;15;3;18
2018;1;1244;0;0;10;7;12
2018;1;1245;0;3;18;11;4
2018;1;1246;0;0;6;12;19
2018;1;1247;1;0;7;3;16
2018;1;1248;0;8;6;2;10
2018;1;1249;0;5;12;12;3
2018;1;1250;0;4;1;12;16
2018;1;1251;0;4;1;2;5
2018;1;1252;0;0;8;4;2
2018;1;1253;0;0;7;2;4
2018;1;1254;1;2;20;12;9
2018;1;1255;1;0;6;16;2
2018;1;1256;0;0;8;3;12
2018;1;1257;0;5;11;16;12
2018;1;1258;0;2;14;12;7
2018;1;1259;0;0;2;17;16
2018;1;1260;3;0;5;10;14
2018;1;1261;0;5;6;7;12
2018;1;1262;1;4;13;11;11
2018;1;1263;0;0;9;7;5
2018;1;1264;0;2;12;4;2
2018;1;1265;0;0;9;6;10
2018;1;1266;0;2;9;16;5
2018;1;1267;0;0;16;16;11
2018;1;1268;0;0;7;12;9
2018;1;1269;0;6;1;5;6
2018;1;1270;0;4;7;1;2
2018;1;1271;0;0;16;17;16
2018;1;1272;0;0;15;1;1
2018;1;1273;0;0;13;3;10
2018;1;1274;1;0;3;10;1
2018;1;1275;0;0;15;13;20
2018;1;1276;0;0;19;20;10
2018;1;1277;0;3;17;1;5
2018;1;1278;0;8;13;10;17
2018;1;1279;0;4;4;9;6
2018;1;1280;0;0;18;10;2
2018;1;1281;0;4;14;5;13
2018;1;1282;1;4;12;2;3
2018;1;1283;0;1;15;11;19
2018;1;1284;0;1;17;8;19
2018;1;1285;0;10;7;2;3
2018;1;1286;0;4;16;14;4
2018;1;1287;0;0;5;5;9
2018;1;1288;0;4;15;17;10
2018;1;1289;1;0;3;9;8
2018;1;1290;1;0;12;6;4
2018;1;1291;0;0;11;16;13
2018;1;1292;0;0;15;6;14
2018;1;1293;0;4;7;5;12
2018;1;1294;1;4;2;6;15
2018;1;1295;0;4;5;5;10
2018;1;1296;0;6;12;18;9
2018;1;1297;0;6;13;17;4
2018;1;1298;0;4;3;15;20
2018;2;650;0;4;18;19;15
2018;2;651;0;2;8;4;4
2018;2;652;0;6;8;9;4
2018;2;653;0;0;5;5;8
2018;2;654;0;0;19;1;20
2018;2;655;0;6;2;16;8
2018;2;656;0;0;15;14;1
2018;2;657;0;2;10;8;4
2018;2;658;0;0;16;12;17
2018;2;659;0;0;12;4;17
2018;2;660;0;2;6;6;14
2018;2;661;0;0;15;15;14
2018;2;662;0;0;2;7;10
2018;2;663;0;0;15;5;19
2018;2;664;0;0;3;18;16
2018;2;665;0;6;6;15;4
2018;2;666;0;10;5;6;15
2018;2;667;0;2;20;7;15
2018;2;668;3;2;10;17;7
2018;2;669;0;6;20;15;12
2018;2;670;0;0;1;3;13
2018;2;671;0;0;5;6;15
2018;2;672;0;0;18;4;12
2018;2;673;0;2;4;7;20
2018;2;674;0;2;9;15;20
2018;2;675;0;6;9;7;17
2018;2;676;0;8;19;8;10
2018;2;677;0;0;8;18;11
2018;2;678;0;2;4;14;4
2018;2;679;0;4;20;13;20
2018;2;680;0;0;20;15;8
2018;2;681;0;2;10;18;2
2018;2;682;0;0;1;14;17
2018;2;683;0;0;7;4;3
2018;2;684;0;4;13;4;8
2018;2;685;0;4;9;13;5
2018;2;686;0;0;14;10;1
2018;2;687;0;4;12;20;20
2018;2;688;0;2;20;17;1
2018;2;689;0;8;10;9;9
2018;2;690;0;16;8;5;13
2018;2;691;0;8;13;7;10
2018;2;692;0;0;14;2;4
2018;2;693;0;0;20;12;17
2018;2;694;1;14;9;7;20
2018;2;695;0;4;14;17;12
2018;2;696;0;6;16;16;17
2018;2;697;0;2;19;12;18
2018;2;698;0;4;18;19;16
2018;2;699;0;2;8;1;7
2018;2;700;0;0;19;10;17
2018;2;701;0;0;12;16;13
2018;2;702;0;4;20;12;12
2018;2;703;0;0;17;15;11
2018;2;704;0;0;15;9;16
2018;2;705;0;2;15;5;9
2018;2;706;0;0;11;12;15
2018;2;707;0;8;13;16;1
2018;2;708;0;0;3;9;15
2018;2;709;0;2;3;6;4
2018;2;710;0;0;10;13;17
2018;2;711;0;0;18;15;8
2018;2;712;0;0;16;12;8
2018;2;713;0;0;16;9;2
2018;2;714;0;0;12;7;8
2018;2;715;0;2;19;20;4
2018;2;716;0;0;20;16;7
2018;2;717;0;0;10;19;5
2018;2;718;0;0;10;20;2
2018;2;719;0;6;20;4;11
2018;2;720;0;2;19;6;20
2018;2;721;0;0;6;2;7
2018;2;722;0;2;11;4;5
2018;2;723;0;0;20;2;5
2018;2;724;0;4;9;8;16
2018;2;725;0;0;6;8;18
2018;2;726;0;0;2;8;19
2018;2;727;0;1;17;4;5
2018;2;728;3;0;16;14;18
2018;2;729;0;14;17;12;8
2018;2;730;0;0;1;12;6
2018;2;731;0;2;7;1;17
2018;2;732;0;4;15;8;13
2018;2;733;0;2;20;15;10
2018;2;734;0;2;5;2;17
2018;2;735;0;4;8;2;14
2018;2;736;0;6;1;17;4
2018;2;737;0;4;8;4;6
2018;2;738;0;6;16;13;15
2018;2;739;0;6;1;6;18
2018;2;740;0;2;6;19;1
2018;2;741;0;6;18;12;6
2018;2;742;0;0;3;11;11
2018;2;743;0;2;6;1;17
2018;2;744;0;2;1;12;8
2018;2;745;0;4;1;7;1
2018;2;746;0;6;4;6;2
2018;2;747;0;0;3;3;4
2018;2;748;0;4;20;19;14
2018;2;749;0;2;2;7;3
2018;2;750;0;12;8;7;12
2018;2;751;0;0;5;13;8
2018;2;752;0;2;2;3;6
2018;2;753;0;16;8;1;15
2018;2;754;0;0;11;6;16
2018;2;755;0;10;19;7;11
2018;2;756;0;4;5;19;2
2018;2;757;0;4;13;14;20
2018;2;758;0;8;11;11;18
2018;2;759;0;2;3;2;3
2018;2;760;0;4;18;17;9
2018;2;761;0;4;19;8;14
2018;2;762;1;12;2;18;10
2018;2;763;0;10;9;6;14
2018;2;764;0;4;19;19;3
2018;2;765;0;6;12;9;1
2018;2;766;0;4;3;16;7
2018;2;767;0;6;16;17;12
2018;2;768;1;14;9;6;19
2018;2;769;0;2;3;17;20
2018;2;770;0;0;15;18;2
2018;2;771;0;6;5;14;18
2018;2;772;0;2;4;13;14
2018;2;773;0;4;10;19;10
2018;2;774;0;0;17;8;14
2018;2;775;0;2;3;1;15
2018;2;776;0;0;7;10;5
2018;2;777;2;0;13;8;15
2018;2;778;0;8;13;4;18
2018;2;779;0;4;14;11;18
2018;2;780;0;0;14;17;17
2018;2;781;3;10;10;1;12
2018;2;782;0;8;9;10;13
2018;2;783;0;6;6;6;17
2018;2;784;0;2;8;20;8
2018;2;785;0;12;7;9;6
2018;2;786;0;4;6;4;11
2018;2;787;1;12;16;4;3
2018;2;788;0;2;3;12;9
2018;2;789;0;4;6;5;6
2018;2;790;0;2;6;8;20
2018;2;791;0;0;4;13;14
2018;2;792;0;2;16;19;5
2018;2;793;0;10;19;14;13
2018;2;794;0;8;7;6;9
2018;2;795;0;4;19;18;6
2018;2;796;2;0;2;12;10
2018;2;797;0;6;6;4;16
2018;2;798;1;2;16;13;12
2018;2;799;0;6;11;4;9
2018;2;800;0;24;5;13;9
2018;2;801;0;0;8;7;9
2018;2;802;0;4;1;17;20
2018;2;803;0;2;16;20;12
2018;2;804;0;4;9;16;11
2018;2;805;0;22;12;18;20
2018;2;806;0;0;7;9;3
2018;2;807;0;0;14;9;2
2018;2;808;1;2;2;14;17
2018;2;809;0;6;20;6;4
2018;2;810;0;6;13;4;8
2018;2;811;0;16;20;16;10
2018;2;812;0;0;14;8;8
2018;2;813;2;0;2;11;3
2018;2;814;1;6;14;7;15
2018;2;815;0;2;13;11;1
2018;2;816;0;6;17;7;18
2018;2;817;0;0;5;15;14
2018;2;818;0;0;12;18;7
2018;2;819;3;14;18;2;17
2018;2;820;3;6;10;7;11
2018;2;821;0;4;18;12;20
2018;2;822;1;0;1;1;15
2018;2;823;2;0;15;7;19
2018;2;824;1;8;18;11;1
2018;2;825;2;4;15;8;14
2018;2;826;0;2;13;16;10
2018;2;827;1;2;9;11;12
2018;2;828;0;0;12;19;18
2018;2;829;3;10;11;13;6
2018;2;830;0;0;15;8;11
2018;2;831;0;0;9;18;5
2018;2;832;0;0;9;12;6
2018;2;833;0;0;8;5;8
2018;2;834;1;4;4;15;14
2018;2;835;0;0;18;15;7
2018;2;836;0;0;15;15;7
2018;2;837;0;0;2;16;7
2018;2;838;0;0;4;8;15
2018;2;839;0;0;4;4;4
2018;2;840;0;0;7;3;4
2018;2;841;0;4;12;14;15
2018;2;842;0;8;19;4;4
2018;2;843;0;4;7;9;2
2018;2;844;0;4;17;13;4
2018;2;845;0;0;11;12;9
2018;2;846;0;0;19;8;20
2018;2;847;0;32;13;2;20
2018;2;848;0;8;7;18;17
2018;2;849;0;6;2;20;2
2018;2;850;0;0;20;8;11
2018;2;851;0;0;17;2;16
2018;2;852;0;10;16;16;9
2018;2;853;0;6;3;4;10
2018;2;854;0;6;8;6;13
2018;2;855;0;0;15;13;20
2018;2;856;0;16;7;16;7
2018;2;857;0;0;11;11;3
2018;2;858;0;0;9;4;19
2018;2;859;0;8;10;5;3
2018;2;860;0;4;14;8;20
2018;2;861;0;16;11;20;3
2018;2;862;1;30;6;10;1
2018;2;863;0;0;16;4;14
2018;2;864;0;2;2;16;2
2018;2;865;0;4;10;11;16
2018;2;866;0;0;15;4;13
2018;2;867;0;21;4;20;4
2018;2;868;0;6;14;13;11
2018;2;869;1;14;8;3;17
2018;2;870;0;2;10;4;2
2018;2;871;0;4;2;3;8
2018;2;872;0;2;13;15;8
2018;2;873;0;0;19;16;2
2018;2;874;0;4;16;20;5
2018;2;875;0;15;14;20;20
2018;2;876;0;0;18;19;13
2018;2;877;0;10;17;3;3
2018;2;878;0;6;12;5;18
2018;2;879;0;2;20;11;17
2018;2;880;0;16;10;11;8
2018;2;881;0;10;15;2;12
2018;2;882;0;4;16;10;1
2018;2;883;0;0;18;12;2
2018;2;884;0;0;15;5;19
2018;2;885;0;12;10;15;17
2018;2;886;0;0;15;4;19
2018;2;887;3;9;18;4;18
2018;2;888;0;4;12;9;17
2018;2;889;0;4;20;5;1
2018;2;890;0;2;18;12;7
2018;2;891;0;0;19;20;2
2018;2;892;0;2;15;17;20
2018;2;893;0;0;20;14;4
2018;2;894;0;0;9;11;9
2018;2;895;0;0;18;20;6
2018;2;896;0;0;11;5;14
2018;2;897;0;0;10;10;17
2018;2;898;0;2;18;9;12
2018;2;899;0;0;1;10;18
2018;2;900;0;0;14;19;4
2018;2;901;0;4;8;6;13
2018;2;902;0;0;19;18;9
2018;2;903;1;18;16;19;1
2018;2;904;1;16;5;9;17
2018;2;905;1;14;3;17;11
2018;2;906;1;26;4;9;7
2018;2;907;0;6;14;16;20
2018;2;908;0;4;17;11;14
2018;2;909;0;10;12;19;2
2018;2;910;0;4;3;3;18
2018;2;911;0;2;7;5;15
2018;2;912;1;14;10;20;7
2018;2;913;0;16;15;8;6
2018;2;914;1;8;10;20;8
2018;2;915;0;4;2;4;4
2018;2;916;0;4;4;20;7
2018;2;917;0;8;8;19;3
2018;2;918;0;0;13;13;18
2018;2;919;0;7;15;20;4
2018;2;920;0;4;2;5;3
2018;2;921;0;2;16;13;1
2018;2;922;0;2;10;5;16
2018;2;923;0;10;5;8;4
2018;2;924;0;10;12;19;14
2018;2;925;0;10;9;9;4
2018;2;926;0;7;12;1;13
2018;2;927;0;4;5;3;5
2018;2;928;0;2;13;14;6
2018;2;929;3;12;13;9;14
2018;2;930;0;8;2;4;5
2018;2;931;0;0;10;15;1
2018;2;932;0;8;20;2;6
2018;2;933;1;4;14;2;20
2018;2;934;2;4;14;17;18
2018;2;935;0;2;2;16;19
2018;2;936;0;0;16;8;2
2018;2;937;1;0;10;12;13
2018;2;938;0;2;9;13;3
2018;2;939;0;2;9;3;8
2018;2;940;0;0;11;20;2
2018;2;941;1;4;4;16;4
2018;2;942;0;2;16;8;7
2018;2;943;0;4;2;3;14
2018;2;944;0;4;17;12;15
2018;2;945;0;4;8;3;3
2018;2;946;0;2;1;7;3
2018;2;947;0;0;11;3;5
2018;2;948;0;2;5;4;7
2018;2;949;0;8;9;16;19
2018;2;950;0;2;5;13;6
2018;2;951;0;2;14;3;16
2018;2;952;0;2;9;15;11
2018;2;953;0;2;7;20;8
2018;2;954;0;0;20;2;2
2018;2;955;0;8;12;19;14
2018;2;956;0;6;4;2;3
2018;2;957;0;0;8;18;19
2018;2;958;0;8;1;6;10
2018;2;959;0;4;10;12;3
2018;2;960;0;12;18;6;1
2018;2;961;0;16;11;7;16
2018;2;962;0;10;3;16;16
2018;2;963;0;2;20;17;1
2018;2;964;0;2;5;14;4
2018;2;965;0;8;14;17;5
2018;2;966;0;6;15;7;7
2018;2;967;0;6;16;3;11
2018;2;968;0;15;19;18;10
2018;2;969;0;6;15;9;9
2018;2;970;1;2;8;6;15
2018;2;971;0;8;9;17;12
2018;2;972;1;0;7;3;7
2018;2;973;0;0;5;2;14
2018;2;974;0;10;15;3;10
2018;2;975;0;22;15;1;14
2018;2;976;0;18;12;7;12
2018;2;977;0;2;1;14;7
2018;2;978;0;0;20;19;2
2018;2;979;0;12;16;2;18
2018;2;980;0;10;14;20;1
2018;2;981;0;0;4;11;14
2018;2;982;0;0;2;9;7
2018;2;983;0;0;14;7;9
2018;2;984;0;0;2;12;17
2018;2;985;0;0;9;7;19
2018;2;986;0;2;18;19;12
2018;2;987;0;0;7;8;5
2018;2;988;0;0;6;2;19
2018;2;989;0;0;8;17;8
2018;2;990;0;0;13;1;10
2018;2;991;0;2;1;10;9
2018;2;992;0;0;7;8;6
2018;2;993;0;0;16;18;16
2018;2;994;0;0;18;8;5
2018;2;995;0;0;19;3;12
2018;2;996;0;0;12;5;3
2018;2;997;0;0;1;15;16
2018;2;998;0;0;9;17;8
2018;2;999;0;0;3;18;11
2018;2;1000;1;0;11;14;12
2018;2;1001;2;0;2;12;5
2018;2;1002;0;0;7;5;14
2018;2;1003;0;2;6;11;2
2018;2;1004;0;2;14;18;4
2018;2;1005;0;2;19;19;3
2018;2;1006;0;2;17;15;7
2018;2;1007;0;2;15;16;3
2018;2;1008;0;8;10;14;1
2018;2;1009;0;2;2;9;9
2018;2;1010;0;8;2;19;2
2018;2;1011;0;9;12;20;5
2018;2;1012;0;0;6;10;8
2018;2;1013;0;4;19;9;5
2018;2;1014;0;2;16;8;13
2018;2;1015;0;14;5;17;11
2018;2;1016;0;0;14;19;15
2018;2;1017;0;2;3;4;8
2018;2;1018;0;2;17;15;18
2018;2;1019;0;12;5;19;7
2018;2;1020;2;2;9;7;6
2018;2;1021;0;2;2;16;10
2018;2;1022;0;4;7;11;19
2018;2;1023;0;0;15;12;10
2018;2;1024;0;0;18;19;5
2018;2;1025;0;0;16;8;3
2018;2;1026;0;0;18;10;10
2018;2;1027;0;0;11;16;18
2018;2;1028;0;0;5;7;14
2018;2;1029;0;2;19;20;17
2018;2;1030;0;0;12;16;18
2018;2;1031;0;4;16;1;20
2018;2;1032;0;2;4;13;5
2018;2;1033;0;0;9;12;16
2018;2;1034;0;0;2;2;19
2018;2;1035;0;2;20;20;14
2018;2;1036;0;0;19;1;12
2018;2;1037;0;6;16;1;13
2018;2;1038;0;8;11;16;4
2018;2;1039;0;0;7;4;10
2018;2;1040;0;6;4;13;19
2018;2;1041;0;8;20;11;9
2018;2;1042;0;0;15;3;14
2018;2;1043;0;4;18;2;12
2018;2;1044;0;0;4;16;14
2018;2;1045;0;0;9;20;3
2018;2;1046;0;6;11;14;18
2018;2;1047;0;18;17;15;5
2018;2;1048;0;0;5;3;15
2018;2;1049;0;4;18;7;5
2018;2;1050;0;4;20;2;12
2018;2;1051;0;0;4;18;20
2018;2;1052;0;0;12;1;16
2018;2;1053;0;10;18;13;8
2018;2;1054;0;4;6;13;20
2018;2;1055;1;16;14;10;19
2018;2;1056;1;6;8;4;14
2018;2;1057;2;0;8;20;11
2018;2;1058;0;11;1;9;5
2018;2;1059;0;9;14;6;14
2018;2;1060;0;0;3;7;2
2018;2;1061;0;2;1;7;17
2018;2;1062;0;0;11;3;2
2018;2;1063;2;21;8;2;12
2018;2;1064;0;8;8;13;12
2018;2;1065;1;5;6;6;19
2018;2;1066;0;10;11;3;7
2018;2;1067;0;5;4;10;1
2018;2;1068;0;13;1;6;8
2018;2;1069;0;10;17;6;12
2018;2;1070;0;10;6;9;1
2018;2;1071;1;5;20;3;11
2018;2;1072;0;4;3;17;3
2018;2;1073;0;11;10;7;4
2018;2;1074;0;0;19;13;5
2018;2;1075;1;6;8;14;2
2018;2;1076;0;4;12;19;14
2018;2;1077;0;0;20;11;14
2018;2;1078;0;0;16;10;16
2018;2;1079;0;5;19;9;20
2018;2;1080;0;0;18;15;18
2018;2;1081;1;0;8;14;19
2018;2;1082;1;0;4;4;19
2018;2;1083;0;0;15;17;17
2018;2;1084;0;4;13;4;5
2018;2;1085;0;0;13;18;14
2018;2;1086;1;4;17;10;10
2018;2;1087;0;0;6;9;10
2018;2;1088;0;2;3;18;4
2018;2;1089;0;0;7;6;7
2018;2;1090;0;0;18;1;12
2018;2;1091;0;4;3;4;2
2018;2;1092;0;0;10;19;13
2018;2;1093;0;7;3;15;2
2018;2;1094;0;4;20;9;11
2018;2;1095;0;8;6;6;15
2018;2;1096;0;0;6;18;3
2018;2;1097;0;8;12;9;16
2018;2;1098;0;6;7;16;16
2018;2;1099;0;3;9;12;3
2018;2;1100;0;2;12;16;10
2018;2;1101;0;0;17;12;16
2018;2;1102;0;4;7;11;11
2018;2;1103;1;0;14;7;17
2018;2;1104;1;3;15;14;17
2018;2;1105;0;0;17;16;1
2018;2;1106;0;0;11;19;20
2018;2;1107;0;4;1;2;12
2018;2;1108;0;0;20;12;17
2018;2;1109;0;2;9;15;3
2018;2;1110;0;1;7;13;9
2018;2;1111;0;0;20;4;12
2018;2;1112;0;0;5;18;14
2018;2;1113;0;2;20;8;9
2018;2;1114;0;6;10;17;4
2018;2;1115;1;9;16;17;8
2018;2;1116;0;0;8;18;4
2018;2;1117;0;1;19;19;8
2018;2;1118;0;1;14;5;8
2018;2;1119;0;0;3;6;3
2018;2;1120;0;4;8;2;20
2018;2;1121;1;2;5;17;14
2018;2;1122;0;0;9;3;17
2018;2;1123;0;4;11;5;2
2018;2;1124;0;2;20;12;16
2018;2;1125;0;0;13;4;16
2018;2;1126;0;2;16;15;5
2018;2;1127;0;11;13;10;6
2018;2;1128;3;0;7;12;11
2018;2;1129;0;4;18;5;7
2018;2;1130;1;0;4;4;11
2018;2;1131;0;2;7;17;16
2018;2;1132;0;0;2;13;12
2018;2;1133;0;1;16;10;17
2018;2;1134;0;6;11;5;18
2018;2;1135;0;0;15;14;10
2018;2;1136;1;1;20;3;19
2018;2;1137;2;6;17;6;1
2018;2;1138;1;6;4;17;14
2018;2;1139;1;0;5;12;20
2018;2;1140;1;4;6;11;13
2018;2;1141;1;12;20;19;20
2018;2;1142;0;2;19;19;14
2018;2;1143;0;5;19;15;8
2018;2;1144;0;0;4;7;14
2018;2;1145;0;0;14;1;8
2018;2;1146;0;2;6;17;18
2018;2;1147;1;0;6;9;10
2018;2;1148;0;0;15;13;11
2018;2;1149;0;0;18;6;8
2018;2;1150;1;12;6;11;9
2018;2;1151;0;8;3;8;5
2018;2;1152;1;2;11;7;4
2018;2;1153;0;0;12;1;18
2018;2;1154;0;0;10;15;16
2018;2;1155;0;0;18;8;3
2018;2;1156;1;8;13;14;5
2018;2;1157;0;0;20;15;15
2018;2;1158;1;0;3;9;12
2018;2;1159;0;0;8;17;3
2018;2;1160;0;0;8;7;12
2018;2;1161;0;1;11;4;7
2018;2;1162;1;9;1;11;12
2018;2;1163;0;0;10;16;2
2018;2;1164;0;2;3;8;2
2018;2;1165;0;8;5;16;12
2018;2;1166;0;0;15;15;8
2018;2;1167;0;0;13;18;14
2018;2;1168;1;8;14;19;14
2018;2;1169;0;0;17;11;15
2018;2;1170;0;6;3;13;19
2018;2;1171;0;0;6;12;1
2018;2;1172;0;4;3;15;7
2018;2;1173;0;2;17;16;14
2018;2;1174;0;2;6;14;11
2018;2;1175;0;0;4;17;17
2018;2;1176;0;1;10;13;16
2018;2;1177;0;0;14;16;1
2018;2;1178;0;5;13;11;3
2018;2;1179;0;1;15;10;17
2018;2;1180;0;8;15;1;10
2018;2;1181;0;0;15;14;20
2018;2;1182;0;2;17;1;17
2018;2;1183;0;0;18;8;1
2018;2;1184;0;0;19;2;5
2018;2;1185;0;11;14;12;5
2018;2;1186;0;8;14;10;12
2018;2;1187;0;11;10;16;8
2018;2;1188;0;2;9;5;5
2018;2;1189;0;8;14;6;11
2018;2;1190;0;5;4;13;19
2018;2;1191;0;0;14;20;16
2018;2;1192;0;1;12;19;13
2018;2;1193;3;2;1;4;19
2018;2;1194;0;2;11;4;7
2018;2;1195;1;8;8;15;2
2018;2;1196;0;0;12;6;7
2018;2;1197;0;0;18;13;5
2018;2;1198;0;2;18;17;3
2018;2;1199;0;0;3;19;2
2018;2;1200;0;0;13;19;14
2018;2;1201;0;0;13;15;5
2018;2;1202;2;2;10;8;6
2018;2;1203;0;4;8;5;1
2018;2;1204;0;3;19;2;9
2018;2;1205;0;5;17;12;11
2018;2;1206;0;4;13;9;10
2018;2;1207;3;2;3;19;13
2018;2;1208;0;0;4;18;17
2018;2;1209;1;0;20;10;14
2018;2;1210;0;0;4;19;16
2018;2;1211;0;6;4;17;4
2018;2;1212;0;0;19;18;17
2018;2;1213;1;0;11;9;10
2018;2;1214;0;2;9;9;13
2018;2;1215;0;0;19;17;19
2018;2;1216;1;2;10;9;18
2018;2;1217;1;0;2;10;17
2018;2;1218;3;4;1;14;1
2018;2;1219;2;9;16;15;8
2018;2;1220;0;6;13;12;7
2018;2;1221;3;4;17;3;18
2018;2;1222;2;8;10;1;12
2018;2;1223;0;9;8;3;1
2018;2;1224;1;12;5;7;6
2018;2;1225;0;8;12;18;9
2018;2;1226;0;8;17;11;17
2018;2;1227;1;8;4;6;6
2018;2;1228;1;4;8;11;19
2018;2;1229;0;0;1;2;16
2018;2;1230;1;4;20;16;5
2018;2;1231;2;2;11;8;17
2018;2;1232;0;0;14;13;3
2018;2;1233;1;0;8;1;2
2018;2;1234;0;0;12;19;19
2018;2;1235;0;5;15;18;2
2018;2;1236;0;0;5;16;13
2018;2;1237;1;3;5;7;3
2018;2;1238;0;0;7;9;17
2018;2;1239;0;0;4;20;2
2018;2;1240;2;3;8;1;16
2018;2;1241;0;2;13;12;7
2018;2;1242;0;0;20;5;8
2018;2;1243;0;0;19;2;15
2018;2;1244;0;0;18;10;13
2018;2;1245;0;3;10;18;4
2018;2;1246;0;0;20;12;12
2018;2;1247;1;0;20;18;10
2018;2;1248;0;8;14;1;8
2018;2;1249;0;5;12;5;7
2018;2;1250;0;4;20;2;10
2018;2;1251;0;4;13;11;19
2018;2;1252;0;0;2;7;8
2018;2;1253;0;0;16;13;15
2018;2;1254;1;2;1;6;2
2018;2;1255;1;0;7;15;11
2018;2;1256;0;0;8;13;3
2018;2;1257;0;5;17;18;7
2018;2;1258;0;2;1;6;13
2018;2;1259;0;0;13;6;1
2018;2;1260;3;0;18;18;18
2018;2;1261;0;5;1;3;3
2018;2;1262;1;4;11;10;17
2018;2;1263;0;0;1;7;20
2018;2;1264;0;2;4;17;15
2018;2;1265;0;0;6;4;3
2018;2;1266;0;2;5;20;6
2018;2;1267;0;0;4;2;18
2018;2;1268;0;0;19;20;18
2018;2;1269;0;6;13;2;17
2018;2;1270;0;4;11;7;4
2018;2;1271;0;0;7;12;14
2018;2;1272;0;0;6;9;7
2018;2;1273;0;0;15;18;2
2018;2;1274;1;0;8;6;7
2018;2;1275;0;0;5;10;19
2018;2;1276;0;0;10;9;19
2018;2;1277;0;3;20;15;8
2018;2;1278;0;8;17;9;10
2018;2;1279;0;4;3;12;4
2018;2;1280;0;0;4;15;19
2018;2;1281;0;4;12;10;5
2018;2;1282;1;4;16;3;7
2018;2;1283;0;1;2;10;12
2018;2;1284;0;1;20;1;9
2018;2;1285;0;10;9;5;16
2018;2;1286;0;4;6;6;17
2018;2;1287;0;0;10;12;11
2018;2;1288;0;4;2;14;19
2018;2;1289;1;0;16;5;3
2018;2;1290;1;0;7;7;18
2018;2;1291;0;0;18;1;8
2018;2;1292;0;0;2;10;10
2018;2;1293;0;4;1;12;12
2018;2;1294;1;4;13;20;10
2018;2;1295;0;4;1;13;20
2018;2;1296;0;6;8;9;2
