ProdProm_SalProductPromotionId,ProdProm_SalSaleId,ProdProm_SalQuantity
160,27747,6
160,27762,9
160,27797,1
160,27871,3
160,27941,3
160,28055,5
160,28085,8
160,28122,7
160,28152,5
160,28203,2
160,28226,4
160,28365,1
160,28457,1
160,28465,8
160,28478,6
160,28563,4
160,28579,8
160,28610,7
160,28657,9
160,28667,6
160,28701,4
160,28722,10
160,28757,8
160,28953,2
160,28959,3
160,28987,4
160,29057,2
160,29081,9
160,29092,1
160,29143,3
160,29309,3
160,29339,9
160,29446,3
160,29463,5
160,29600,3
160,29748,6
160,29785,8
160,29813,3
160,29827,2
160,29897,7
160,30025,3
160,30161,9
160,30259,7
160,30321,10
160,30325,10
160,30337,9
160,30543,2
160,30553,2
160,30605,3
160,30679,8
160,30717,6
160,30775,10
160,30821,9
160,30897,8
160,30912,4
160,30946,7
160,31159,7
160,31202,6
160,31259,5
160,31264,10
160,31481,9
160,31578,4
160,31655,5
160,31766,2
160,31849,8
160,31886,5
160,32039,8
160,32060,10
160,32097,6
160,32162,3
160,32196,5
160,32345,5
160,32358,4
160,32364,8
160,32392,5
160,32398,2
160,32401,10
160,32454,7
160,32470,9
160,32565,9
160,32597,10
160,32599,8
160,32790,3
160,32824,9
160,32977,8
160,33053,9
160,33078,2
160,33110,9
160,33141,3
160,33298,5
160,33356,3
160,33370,6
160,33430,6
160,33437,5
160,33596,9
160,33631,2
160,33701,5
160,33774,2
160,33941,7
160,33990,6
160,34100,10
160,34103,2
160,34114,2
160,34127,6
160,34140,6
160,34223,7
160,34233,5
160,34284,6
160,34313,7
160,34335,5
160,34418,2
160,34647,1
160,34717,10
160,34796,2
160,34854,2
160,34898,10
160,34962,3
160,35008,6
160,35037,7
160,35195,9
160,35471,8
160,35594,8
160,35664,6
160,35841,7
160,35868,6
160,35892,1
160,35923,1
160,35943,3
160,35970,8
160,35998,4
160,36072,10
160,36108,8
160,36265,8
160,36386,9
160,36453,2
160,36492,8
160,36494,1
160,36509,8
160,36592,6
160,36847,3
160,36915,4
160,36928,4
160,36933,9
160,36962,8
160,37015,2
160,37147,3
160,37299,10
160,37319,9
160,37427,9
160,37525,4
160,37553,7
160,37559,9
160,37580,9
160,37695,10
160,37745,5
160,37853,8
160,37884,8
160,37906,4
160,38086,1
160,38094,10
160,38101,1
160,38125,1
160,38163,8
160,38185,3
160,38240,7
160,38248,9
160,38272,3
160,38335,3
160,38358,3
160,38412,5
160,38429,8
160,38430,4
160,38434,4
160,38450,6
160,38556,8
160,38621,6
160,38653,6
160,38733,6
160,38852,9
160,38915,6
160,38973,10
160,39001,2
160,39059,5
160,39136,3
160,39217,6
160,39257,9
160,39287,6
160,39293,8
160,39559,9
160,39641,9
160,39678,4
160,39686,3
160,40012,5
160,40106,5
160,40124,1
160,40171,2
160,40229,1
160,40274,4
160,40337,10
160,40385,9
160,40425,3
160,40434,2
160,40521,6
160,40553,3
160,40753,7
160,40818,5
160,40889,3
160,41024,2
160,41081,4
160,41151,1
160,41194,1
160,41277,10
160,41416,1
160,41463,9
160,41479,2
160,41492,7
160,41564,10
160,41637,10
160,41707,9
160,41740,7
160,41742,2
160,41761,4
160,41945,2
160,41948,6
160,41969,6
160,42135,5
160,42209,9
160,42323,2
160,42339,1
160,42591,7
160,42627,1
160,42692,1
160,42724,8
160,42860,1
160,42966,9
160,42997,7
160,43014,10
160,43050,2
160,43263,2
160,43378,6
160,43411,5
160,43439,10
160,43490,8
160,43531,2
160,43705,7
160,43791,2
160,43905,4
160,43925,10
160,43949,2
160,44159,10
160,44224,9
160,44254,4
160,44261,9
160,44263,7
160,44426,5
160,44465,1
160,44486,5
160,44549,6
160,44722,5
160,44725,9
160,44767,5
160,44792,5
160,44852,2
160,44931,9
160,44933,8
160,44946,3
160,45041,5
160,45074,2
160,45167,6
160,45172,6
160,45191,8
160,45322,2
160,45369,5
160,45387,9
160,45535,5
160,45635,2
160,45707,9
160,45816,8
160,45831,7
160,45861,5
160,45864,4
160,45873,7
160,45967,5
160,46073,8
160,46185,5
160,46203,1
160,46245,3
160,46341,10
160,46481,5
160,46529,3
160,46650,10
160,46703,8
160,46712,5
160,46750,1
160,46970,3
160,47002,8
160,47026,10
160,47033,6
160,47110,10
160,47112,2
160,47139,10
160,47414,8
160,47436,1
160,47461,5
160,47586,10
160,47604,7
160,47658,9
160,47844,3
160,48026,6
160,48091,1
160,48135,8
160,48214,5
160,48237,9
160,48271,10
160,48290,7
160,48314,5
160,48323,9
160,48327,7
160,48338,9
160,48374,2
160,48462,1
160,48558,6
160,48603,9
160,48650,6
160,48716,10
160,48770,6
160,48788,2
160,48792,9
160,49017,3
160,49053,3
160,49276,3
160,49325,2
160,49387,10
160,49401,3
160,49406,6
160,49466,2
160,49560,10
160,49653,9
160,49655,5
160,49667,8
160,49669,5
160,49785,3
160,49788,3
160,49946,2
160,49961,5
160,50008,4
160,50052,9
160,50151,2
160,50154,10
160,50162,5
160,50174,2
160,50285,5
160,50318,1
160,50329,4
160,50347,7
160,50364,10
160,50387,6
160,50411,2
160,50455,3
160,50656,1
160,50705,2
160,50782,2
160,50800,1
160,51090,3
160,51167,2
160,51180,2
160,51187,3
160,51346,9
160,51422,3
160,51593,10
160,51649,5
160,51667,7
160,51848,2
160,51861,10
160,51903,4
160,51949,1
160,51966,10
160,52025,8
160,52060,8
160,52062,4
160,52176,2
160,52201,2
160,52203,10
160,52306,6
160,52427,1
160,52455,7
160,52485,6
160,52775,7
160,52777,7
160,52803,7
160,52826,9
160,52838,9
160,52886,7
160,52960,4
160,53188,9
160,53213,6
160,53365,4
160,53391,6
160,53436,5
160,53466,8
160,53575,1
160,53582,7
160,53625,3
160,53721,1
160,53920,1
160,54094,6
160,54111,10
160,54217,4
160,54256,2
160,54275,7
160,54292,2
160,54317,10
160,54370,1
160,54495,1
160,54559,4
160,54577,10
160,54657,7
160,54741,5
160,54769,3
160,54801,1
160,54806,4
160,54854,2
160,54894,3
160,54920,8
160,54951,8
160,55010,4
160,55050,6
160,55169,1
160,55176,1
160,55511,10
160,55513,6
160,55519,3
160,55583,2
160,55598,3
160,55603,10
160,55648,3
160,55721,10
160,55748,5
160,55791,3
160,56026,3
160,56046,8
160,56050,7
160,56161,1
160,56185,5
160,56215,3
160,56297,2
160,56322,2
160,56410,6
160,56573,1
160,56764,1
160,56878,1
160,57001,9
160,57253,2
160,57263,6
160,57274,10
160,57428,1
160,57464,8
160,57546,4
160,57551,2
160,57586,3
160,57763,1
160,57893,9
160,58014,5
160,58017,8
160,58021,4
160,58087,8
160,58123,8
160,58127,3
160,58581,3
160,58631,8
160,58668,10
160,58782,4
160,58831,1
160,58840,2
160,58914,4
160,58917,5
160,58944,6
160,59101,10
160,59120,8
160,59159,1
160,59184,7
160,59205,3
160,59342,7
160,59372,10
160,59415,4
160,59496,9
160,59520,8
160,59569,8
160,59664,6
160,59725,7
160,59727,7
160,59783,7
160,59804,5
160,59877,9
160,59989,1
160,60048,1
160,60062,8
160,60177,2
160,60243,8
160,60308,8
160,60325,8
160,60353,5
160,60377,7
160,60397,10
160,60682,8
160,60704,9
160,61018,5
160,61109,10
160,61154,2
160,61200,10
160,61350,5
160,61358,5
160,61404,8
160,61485,8
160,61552,5
160,61580,8
160,61793,6
160,61798,9
160,61831,1
160,61833,1
160,61848,7
160,61900,5
160,61932,4
160,61938,10
160,62005,6
160,62085,3
160,62092,8
160,62124,2
160,62135,2
160,62218,1
160,62349,3
160,62361,8
160,62383,3
160,62389,5
160,62394,3
160,62400,7
160,62439,1
160,62514,6
160,62601,8
160,62674,9
160,62781,8
160,62943,3
160,62989,2
160,62993,7
160,63005,6
160,63013,6
160,63026,5
160,63034,6
160,63054,1
160,63060,2
160,63096,7
160,63121,1
160,63132,1
160,63213,10
160,63289,7
160,63316,7
160,63337,4
160,63398,8
160,63418,4
160,63489,10
160,63598,1
160,63640,6
160,63647,4
160,63760,7
160,63865,5
160,63904,3
160,64020,5
160,64045,10
160,64104,9
160,64218,5
160,64458,1
160,64495,1
160,64627,8
160,64660,10
160,64907,10
160,65055,7
160,65066,9
160,65228,6
160,65367,6
160,65399,2
160,65438,9
160,65464,4
160,65519,10
160,65565,8
160,65693,5
160,65697,7
160,65772,1
160,65817,8
160,66028,6
160,66073,10
160,66292,7
160,66394,10
160,66437,9
160,66439,8
160,66549,1
160,66743,3
160,66746,6
160,66749,2
160,67064,9
160,67066,7
160,67156,7
160,67210,10
160,67250,4
160,67259,7
160,67329,2
160,67476,2
160,67502,6
160,67579,9
160,67642,6
160,67665,6
160,67773,2
160,67821,1
160,68033,9
160,68077,7
160,68162,8
160,68210,10
160,68239,6
160,68241,9
160,68263,1
160,68284,6
160,68293,3
160,68451,2
160,68474,8
160,68532,2
160,68538,2
160,68553,8
160,68578,5
160,68601,5
160,68657,4
160,68697,10
160,68701,5
160,68708,4
160,68825,2
160,68883,4
160,68917,5
160,69087,1
160,69098,3
160,69177,10
160,69285,6
160,69420,10
160,69447,3
160,69515,7
160,69590,6
160,69655,3
160,69778,8
160,69986,5
160,70012,10
160,70085,8
160,70160,4
160,70207,4
160,70416,3
160,70508,6
161,126,5
161,196,4
161,250,9
161,293,4
161,346,5
161,349,5
161,414,4
161,433,6
161,485,3
161,505,7
161,510,7
161,549,1
161,550,6
161,814,4
161,864,6
161,908,5
161,915,3
161,917,7
161,979,7
161,1033,1
161,1240,6
161,1316,8
161,1444,5
161,1455,8
161,1540,3
161,1556,8
161,1618,4
161,1685,3
161,1689,10
161,1766,7
161,1814,2
161,1841,10
161,1961,1
161,2009,3
161,2220,8
161,2285,5
161,2328,2
161,2338,9
161,2407,4
161,2441,4
161,2448,1
161,2467,7
161,2509,2
161,2638,1
161,2641,9
161,2662,9
161,2741,5
161,2797,9
161,2827,6
161,2884,5
161,2896,10
161,2911,7
161,2992,9
161,3032,5
161,3059,6
161,3064,6
161,3120,5
161,3159,9
161,3257,6
161,3421,5
161,3427,8
161,3553,1
161,3639,7
161,3664,5
161,3722,5
161,3808,6
161,3812,9
161,3988,7
161,3992,5
161,4004,5
161,4008,4
161,4022,10
161,4221,8
161,4225,3
161,4415,7
161,4600,2
161,4627,2
161,4644,4
161,4744,8
161,4777,8
161,4833,8
161,4840,2
161,4845,3
161,4881,3
161,4931,8
161,4967,10
161,5007,1
161,5025,6
161,5144,9
161,5202,7
161,5232,1
161,5280,6
161,5381,5
161,5412,5
161,5516,6
161,5561,3
161,5582,9
161,5583,1
161,5645,4
161,5656,5
161,5694,6
161,5739,7
161,5743,9
161,5809,3
161,5833,10
161,5910,7
161,5926,4
161,5938,9
161,5995,2
161,6003,6
161,6144,2
161,6163,10
161,6322,5
161,6346,10
161,6472,6
161,6630,3
161,6638,3
161,6649,1
161,6718,5
161,6728,9
161,6748,8
161,6906,10
161,6909,9
161,6934,1
161,6971,1
161,7015,5
161,7051,3
161,7242,7
161,7366,6
161,7391,6
161,7485,3
161,7493,1
161,7509,5
161,7528,3
161,7667,3
161,7836,3
161,8030,9
161,8044,3
161,8296,9
161,8301,6
161,8539,6
161,8553,3
161,8660,3
161,8765,9
161,8815,6
161,8934,8
161,8963,10
161,8987,6
161,9027,7
161,9028,6
161,9255,1
161,9350,7
161,9463,4
161,9512,10
161,9539,3
161,9673,6
161,9746,5
161,9919,3
161,10356,8
161,10383,6
161,10385,10
161,10403,1
161,10452,8
161,10491,8
161,10606,3
161,10645,9
161,10797,1
161,10816,5
161,10818,3
161,10839,3
161,10892,5
161,10899,9
161,10919,5
161,10980,3
161,11029,2
161,11039,4
161,11360,3
161,11378,7
161,11385,5
161,11403,6
161,11567,6
161,11866,4
161,11925,2
161,11932,8
161,12016,9
161,12131,10
161,12164,3
161,12174,3
161,12181,3
161,12326,10
161,12433,3
161,12552,2
161,12798,4
161,12808,1
161,12833,5
161,12835,1
161,12842,9
161,12896,7
161,12925,4
161,13037,3
161,13106,3
161,13177,1
161,13237,2
161,13310,10
161,13556,1
161,13561,7
161,13564,2
161,13782,3
161,13807,3
161,13879,8
161,13926,4
161,13943,8
161,14008,2
161,14051,8
161,14052,5
161,14187,10
161,14199,7
161,14207,9
161,14256,4
161,14274,5
161,14326,2
161,14345,6
161,14387,4
161,14573,9
161,14583,1
161,14617,6
161,14623,7
161,14805,3
161,14815,7
161,14846,9
161,14874,5
161,14986,6
161,15004,1
161,15126,5
161,15140,6
161,15167,8
161,15224,5
161,15268,10
161,15279,7
161,15325,10
161,15508,3
161,15511,10
161,15647,4
161,15711,10
161,15807,10
161,15873,10
161,15931,9
161,16011,6
161,16077,2
161,16084,1
161,16087,6
161,16118,7
161,16119,5
161,16146,2
161,16371,6
161,16394,5
161,16481,4
161,16511,9
161,16589,1
161,16648,7
161,16700,7
161,16705,4
161,16743,5
161,16784,2
161,16884,5
161,16920,3
161,16929,8
161,17086,8
161,17179,5
161,17180,5
161,17303,9
161,17306,3
161,17478,4
161,17626,3
161,17641,8
161,17662,8
161,17670,3
161,17781,2
161,17824,8
161,17967,3
161,17988,6
161,18086,6
161,18167,4
161,18194,3
161,18240,2
161,18247,7
161,18886,3
161,18990,6
161,19109,6
161,19397,4
161,19541,1
161,19653,5
161,19794,8
161,19878,9
161,19913,8
161,19916,10
161,19973,1
161,19987,4
161,20059,1
161,20072,9
161,20084,8
161,20119,10
161,20165,1
161,20260,8
161,20345,9
161,20373,5
161,20435,10
161,20566,7
161,20615,10
161,20629,2
161,20634,9
161,20640,7
161,20656,6
161,20693,8
161,20720,9
161,20737,8
161,20752,1
161,20873,10
161,20902,10
161,21013,6
161,21031,2
161,21054,2
161,21055,4
161,21169,6
161,21316,8
161,21454,7
161,21570,3
161,21706,4
161,21898,1
161,22029,2
161,22044,7
161,22078,8
161,22187,3
161,22306,4
161,22330,1
161,22435,4
161,22460,2
161,22589,7
161,22609,8
161,22915,9
161,23091,10
161,23126,1
161,23188,8
161,23363,4
161,23365,10
161,23433,3
161,23527,5
161,23620,8
161,23730,6
161,23842,9
161,23844,8
161,23926,6
161,23967,3
161,24050,10
161,24083,4
161,24428,9
161,24434,8
161,24438,9
161,24518,5
161,24521,2
161,24601,6
161,24657,9
161,24841,8
161,24844,8
161,24952,3
161,25002,4
161,25127,6
161,25168,6
161,25204,6
161,25244,7
161,25313,4
161,25498,3
161,25505,5
161,25547,10
161,25726,8
161,25835,8
161,25937,6
161,25944,10
161,25953,2
161,26059,9
161,26116,2
161,26150,2
161,26318,8
161,26389,5
161,26615,2
161,26652,9
161,26677,10
161,26719,3
161,26761,5
161,26841,8
161,26867,2
161,26922,10
161,26965,5
161,26975,1
161,27084,8
161,27102,9
161,27310,1
161,27312,1
161,27374,3
161,27391,4
161,27473,3
161,27504,10
161,27516,8
161,27729,7
161,27740,8
161,27829,1
161,27850,10
161,27883,6
161,27892,1
161,28089,3
161,28137,1
161,28182,10
161,28407,1
161,28443,7
161,28532,8
161,28565,10
161,28624,5
161,28637,4
161,28679,9
161,28769,2
161,28811,4
161,28819,1
161,28850,1
161,28911,4
161,29006,5
161,29007,4
161,29049,3
161,29097,1
161,29137,9
161,29191,9
161,29552,4
161,29587,4
161,29610,9
161,29798,5
161,29893,2
161,29931,1
161,29945,4
161,29967,3
161,30130,9
161,30281,1
161,30295,2
161,30473,1
161,30527,10
161,30534,2
161,30564,6
161,30640,6
161,30679,1
161,30696,3
161,30775,10
161,30825,7
161,30827,6
161,30879,5
161,30890,3
161,30921,5
161,30928,7
161,30936,2
161,30957,2
161,31070,4
161,31089,2
161,31102,10
161,31111,8
161,31246,1
161,31426,5
161,31440,3
161,31475,2
161,31546,1
161,31572,4
161,31594,7
161,31658,4
161,31665,4
161,31698,4
161,31739,2
161,31740,10
161,31916,5
161,32048,7
161,32116,6
161,32396,7
161,32477,5
161,32479,10
161,32497,9
161,32626,8
161,32845,7
161,32876,7
161,32983,10
161,32994,4
161,33241,4
161,33333,1
161,33340,10
161,33345,10
161,33387,7
161,33433,3
161,33434,1
161,33441,1
161,33533,3
161,33688,3
161,33737,1
161,33760,6
161,33785,9
161,33823,7
161,33835,5
161,33947,3
161,33998,5
161,34022,4
161,34095,6
161,34176,5
161,34459,7
161,34475,8
161,34482,5
161,34567,4
161,34728,5
161,34738,1
161,34765,6
161,34776,2
161,34943,7
161,34965,1
161,34968,4
161,35152,3
161,35189,6
161,35207,9
161,35307,3
161,35374,5
161,35385,10
161,35458,4
161,35460,5
161,35582,1
161,35705,8
161,35767,6
161,35768,6
161,36141,8
161,36197,3
161,36203,3
161,36205,5
161,36368,3
161,36447,6
161,36451,10
161,36606,8
161,36700,2
161,36705,10
161,36709,7
161,36715,3
161,36752,7
161,36766,7
161,36854,9
161,36904,6
161,37025,3
161,37043,6
161,37100,5
161,37143,8
161,37208,6
161,37406,2
161,37423,6
161,37570,9
161,37945,9
161,38066,9
161,38187,2
161,38192,6
161,38196,3
161,38291,5
161,38478,3
161,38675,2
161,38757,10
161,38878,8
161,38988,4
161,39000,8
161,39053,5
161,39069,2
161,39093,3
161,39160,10
161,39276,6
161,39306,6
161,39337,10
161,39513,5
161,39519,6
161,39529,5
161,39655,7
161,39713,7
161,39720,4
161,39862,1
161,40201,2
161,40435,5
161,40612,5
161,40621,9
161,40658,5
161,40735,7
161,41019,8
161,41044,2
161,41249,2
161,41362,9
161,41478,8
161,41486,1
161,41497,5
161,41628,9
161,41759,6
161,41764,9
161,41839,7
161,41968,1
161,41993,4
161,42067,6
161,42150,6
161,42184,9
161,42237,9
161,42249,2
161,42275,8
161,42409,6
161,42513,4
161,42516,2
161,42653,10
161,42668,1
161,42714,4
161,42887,9
161,43025,8
161,43095,8
161,43100,7
161,43145,3
161,43171,4
161,43289,5
161,43348,5
161,43358,3
161,43473,6
161,43474,8
161,43514,10
161,43605,3
161,43629,7
161,43646,10
161,43728,7
161,43736,2
161,43774,7
161,43922,8
161,43948,6
161,44125,4
161,44165,3
161,44325,2
161,44488,9
161,44625,4
161,44641,7
161,44712,7
161,44781,10
161,44783,10
161,44810,2
161,44933,3
161,44956,9
161,45042,6
161,45098,5
161,45167,9
161,45178,9
161,45208,4
161,45277,7
161,45373,8
161,45450,6
161,45576,1
161,45647,1
161,45717,5
161,45789,7
161,45941,3
161,46021,5
161,46025,5
161,46065,2
161,46125,9
161,46133,9
161,46172,2
161,46254,2
161,46297,1
161,46583,7
161,46657,9
161,46746,4
161,46828,2
161,46854,10
161,46888,3
161,46894,4
161,46902,5
161,46954,7
161,46967,10
161,47033,8
161,47085,5
161,47283,2
161,47342,9
161,47533,9
161,47541,9
161,47809,5
161,47831,6
161,47897,8
161,47945,10
161,48049,6
161,48064,4
161,48116,1
161,48146,9
161,48187,6
161,48257,6
161,48294,2
161,48346,5
161,48353,9
161,48407,2
161,48413,7
161,48593,8
161,48596,7
161,48670,1
161,48691,9
161,48701,10
161,48758,6
161,48768,3
161,49029,7
161,49155,3
161,49344,1
161,49423,7
161,49543,9
161,49563,1
161,49588,3
161,49722,6
161,49829,4
161,49856,2
161,49929,10
161,50024,1
161,50087,5
161,50186,8
161,50266,7
161,50400,5
161,50425,5
161,50452,3
161,50587,8
161,50666,4
161,50826,9
161,50843,10
161,50861,5
161,50980,9
161,51077,9
161,51090,1
161,51223,9
161,51241,4
161,51342,8
161,51427,2
161,51450,7
161,51597,5
161,51644,7
161,51725,10
161,51782,5
161,51824,8
161,51849,7
161,51884,2
161,51948,3
161,51953,10
161,52009,2
161,52015,10
161,52067,8
161,52074,8
161,52111,8
161,52113,7
161,52315,9
161,52333,3
161,52377,2
161,52383,6
161,52390,5
161,52465,5
161,52591,4
161,52625,1
161,52737,9
161,52750,6
161,52752,9
161,52802,7
161,52927,10
161,52929,7
161,52937,3
161,53064,1
161,53076,5
161,53100,1
161,53145,10
161,53160,5
161,53181,5
161,53365,6
161,53392,3
161,53450,4
161,53466,1
161,53468,6
161,53495,2
161,53501,5
161,53520,7
161,53603,3
161,53655,8
161,53806,10
161,53812,2
161,53829,9
161,54041,1
161,54150,5
161,54247,5
161,54287,10
161,54310,4
161,54370,8
161,54375,7
161,54390,10
161,54470,8
161,54544,7
161,54644,4
161,54801,1
161,54859,2
161,54912,2
161,55031,5
161,55056,1
161,55137,7
161,55211,8
161,55330,3
161,55383,5
161,55607,4
161,55646,9
161,55726,7
161,55750,1
161,55788,8
161,55791,9
161,55815,9
161,55843,9
161,56085,6
161,56141,4
161,56148,3
161,56241,4
161,56269,7
161,56290,4
161,56694,4
161,56718,4
161,56783,1
161,56819,4
161,56966,2
161,57009,8
161,57150,2
161,57163,7
161,57246,8
161,57268,8
161,57287,10
161,57337,5
161,57395,7
161,57447,2
161,57492,3
161,57540,8
161,57545,6
161,57590,1
161,57662,10
161,57778,10
161,57855,10
161,57866,10
161,57869,5
161,58042,8
161,58056,6
161,58181,1
161,58286,10
161,58390,10
161,58394,9
161,58626,4
161,58851,8
161,59016,10
161,59073,2
161,59111,2
161,59139,10
161,59186,7
161,59423,2
161,59469,2
161,59499,4
161,59502,7
161,59511,8
161,59628,9
161,59784,3
161,59847,3
161,59917,4
161,60014,1
161,60038,3
161,60039,4
161,60050,2
161,60163,4
161,60221,1
161,60265,5
161,60293,1
161,60302,5
161,60396,4
161,60421,6
161,60447,4
161,60696,8
161,60833,10
161,60859,10
161,60875,7
161,60928,5
161,61052,3
161,61059,1
161,61208,1
161,61548,10
161,61730,1
161,61865,8
161,61922,7
161,62036,2
161,62152,4
161,62205,3
161,62220,1
161,62316,8
161,62317,2
161,62323,9
161,62450,1
161,62568,7
161,62684,1
161,62892,6
161,63108,6
161,63126,10
161,63157,9
161,63197,1
161,63292,5
161,63298,8
161,63340,6
161,63357,10
161,63403,10
161,63652,5
161,63706,4
161,63762,10
161,63826,8
161,63859,6
161,64131,1
161,64148,7
161,64159,2
161,64164,3
161,64252,3
161,64279,8
161,64325,2
161,64353,3
161,64392,7
161,64536,3
161,64656,6
161,64749,8
161,64770,2
161,64777,7
161,64918,10
161,65005,10
161,65085,3
161,65087,1
161,65100,4
161,65148,6
161,65165,5
161,65210,9
161,65476,8
161,65563,6
161,65583,8
161,65810,8
161,65856,7
161,65946,1
161,66175,9
161,66181,3
161,66220,7
161,66276,6
161,66573,10
161,66606,8
161,66734,10
161,66747,2
161,66837,3
161,66846,10
161,66939,3
161,67038,4
161,67048,4
161,67079,8
161,67103,3
161,67132,6
161,67319,2
161,67535,6
161,67551,4
161,67701,8
161,67717,3
161,67743,7
161,67764,2
161,67897,2
161,67952,10
161,67972,8
161,68018,10
161,68093,5
161,68141,10
161,68292,10
161,68317,5
161,68391,8
161,68492,5
161,68619,4
161,68797,4
161,68821,9
161,68897,4
161,68899,1
161,68984,2
161,68986,5
161,69043,5
161,69133,9
161,69195,6
161,69283,7
161,69407,5
161,69511,3
161,69528,7
161,69589,8
161,69597,8
161,69605,7
161,69730,3
161,69756,2
161,69986,8
161,70033,2
161,70114,10
161,70117,4
161,70208,6
161,70292,2
161,70330,6
161,70334,9
161,70343,6
161,70425,9
161,70478,2
161,70510,6
162,9,2
162,89,10
162,118,4
162,314,10
162,318,10
162,347,7
162,361,9
162,367,8
162,413,2
162,420,4
162,604,2
162,750,10
162,768,2
162,780,1
162,989,10
162,998,5
162,1034,1
162,1123,2
162,1234,8
162,1249,1
162,1343,8
162,1393,6
162,1547,5
162,1634,4
162,1762,2
162,1779,10
162,1785,5
162,1875,7
162,1901,9
162,1921,8
162,1972,8
162,2008,1
162,2019,2
162,2035,4
162,2076,9
162,2161,2
162,2268,5
162,2271,7
162,2321,10
162,2336,8
162,2431,1
162,2432,7
162,2464,7
162,2491,7
162,2525,1
162,2664,5
162,2695,5
162,2736,10
162,2757,7
162,2865,2
162,2942,7
162,2988,10
162,3062,6
162,3068,2
162,3136,1
162,3182,6
162,3261,2
162,3467,9
162,3662,3
162,3693,9
162,3820,6
162,3829,10
162,3830,2
162,3865,3
162,3873,1
162,3944,3
162,3995,6
162,4013,7
162,4192,10
162,4233,3
162,4255,9
162,4283,10
162,4313,7
162,4432,8
162,4523,9
162,4533,6
162,4564,1
162,4604,9
162,4715,2
162,4757,5
162,4834,4
162,4927,2
162,4934,2
162,4975,1
162,5038,9
162,5177,7
162,5225,3
162,5226,10
162,5246,1
162,5300,3
162,5313,6
162,5425,4
162,5478,6
162,5502,6
162,5507,4
162,5589,2
162,5633,8
162,5656,9
162,5725,9
162,5766,8
162,5791,8
162,5805,4
162,5840,1
162,5921,1
162,6109,4
162,6179,2
162,6186,10
162,6239,9
162,6241,9
162,6632,7
162,6665,8
162,6803,4
162,6814,10
162,6816,10
162,6944,3
162,7005,9
162,7089,2
162,7107,3
162,7280,10
162,7303,2
162,7360,1
162,7383,2
162,7441,1
162,7545,4
162,7556,8
162,7632,5
162,7708,5
162,7819,9
162,7820,6
162,7890,5
162,7992,4
162,7993,5
162,8087,3
162,8102,10
162,8155,2
162,8274,7
162,8377,4
162,8469,5
162,8505,8
162,8715,8
162,8848,4
162,8873,10
162,8914,3
162,9004,6
162,9078,7
162,9106,1
162,9307,2
162,9363,9
162,9758,10
162,10019,8
162,10172,7
162,10185,9
162,10412,6
162,10502,2
162,10563,5
162,10578,5
162,10754,4
162,10822,9
162,10944,8
162,11078,10
162,11090,8
162,11113,3
162,11233,1
162,11272,8
162,11339,6
162,11392,6
162,11448,2
162,11515,7
162,11516,5
162,11595,3
162,11693,1
162,11742,8
162,11795,5
162,11832,6
162,11916,9
162,12031,8
162,12085,6
162,12132,10
162,12372,3
162,12428,8
162,12449,6
162,12473,4
162,12481,9
162,12564,9
162,12569,2
162,12592,2
162,12611,4
162,12634,7
162,12733,2
162,12743,5
162,12997,10
162,13010,10
162,13155,5
162,13190,7
162,13395,6
162,13509,4
162,13512,3
162,13549,8
162,13801,10
162,13899,7
162,13933,6
162,13965,7
162,14296,5
162,14297,4
162,14398,6
162,14527,3
162,14589,6
162,14633,5
162,14758,2
162,14937,7
162,14942,10
162,15088,10
162,15192,10
162,15203,8
162,15308,5
162,15353,4
162,15483,8
162,15551,1
162,15581,4
162,15678,1
162,15737,7
162,15748,1
162,15810,1
162,15840,10
162,15914,2
162,15931,2
162,15949,5
162,16060,7
162,16085,1
162,16092,2
162,16262,6
162,16276,6
162,16315,4
162,16318,3
162,16603,5
162,16620,4
162,16645,6
162,16756,7
162,16849,7
162,17023,6
162,17084,8
162,17197,9
162,17284,10
162,17472,6
162,17670,6
162,17700,3
162,17704,4
162,17872,6
162,18018,5
162,18022,2
162,18032,2
162,18062,5
162,18078,4
162,18087,1
162,18097,6
162,18230,8
162,18243,9
162,18266,5
162,18326,8
162,18349,8
162,18356,2
162,18443,2
162,18494,4
162,18520,10
162,18566,5
162,18582,5
162,18630,5
162,18639,1
162,18793,2
162,18839,2
162,18869,10
162,18896,6
162,18925,9
162,18967,8
162,18969,8
162,19072,1
162,19112,1
162,19134,7
162,19210,1
162,19289,3
162,19444,9
162,19494,6
162,19565,10
162,19700,4
162,19821,5
162,19950,9
162,20012,1
162,20067,8
162,20137,5
162,20188,9
162,20235,4
162,20259,2
162,20276,8
162,20315,6
162,20342,10
162,20348,2
162,20356,6
162,20360,2
162,20365,9
162,20372,5
162,20461,4
162,20522,7
162,20581,8
162,20684,1
162,20715,1
162,20736,6
162,20786,10
162,20922,8
162,21048,6
162,21131,8
162,21133,2
162,21194,2
162,21220,3
162,21316,4
162,21433,7
162,21482,3
162,21515,5
162,21562,10
162,21743,9
162,21750,3
162,21835,4
162,21880,7
162,21932,3
162,21954,9
162,21961,3
162,21973,4
162,22007,3
162,22023,6
162,22133,5
162,22143,9
162,22147,2
162,22156,10
162,22209,2
162,22232,9
162,22244,9
162,22396,4
162,22399,6
162,22404,4
162,22446,6
162,22481,1
162,22544,1
162,22558,8
162,22600,1
162,22640,5
162,22657,1
162,22762,3
162,22949,4
